--- Log Session Started: 2026-01-24 02:43:41 ---
[Watcher] Using Portable Tesseract: D:\ML\lol-overlay\backend\Tesseract-OCR\tesseract.exe
[Server] ✅ 빌드 데이터 로드 완료 (172 champions)
--- Starting Background Threads ---
[Server] AugmentWatcher Thread Starting (Attempt 1)...
[Server] GameFlow Monitor Started...
[Server] 🛡️ 상점 감시 스레드 시작 (좀비 모드)
[Watcher] Button template loaded: D:\ML\lol-overlay\backend\assets\augment_confirm_button.png
[Watcher] Loaded 153 valid augment names.
[Watcher] OCR Monitoring started (Button Detection Mode)...[Server] AugmentWatcher Started Successfully.

WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
[GameFlow] None -> Lobby
[GameFlow] Lobby -> ChampSelect
[Server] 🔄 상태 초기화
[GameFlow] ChampSelect -> InProgress
[Server] 🎮 게임 중 챔피언 재확인 완료: Belveth
127.0.0.1 - - [24/Jan/2026 03:04:10] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:10] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:10] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:10] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:04:11] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:11] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:11] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:11] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:11] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:11] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:11] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:12] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:12] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:12] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:04:12] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:12] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:13] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:13] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:13] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:13] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:13] "GET /augments/current HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:04:13] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:13] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:14] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:14] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:14] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:14] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:14] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:14] "GET /champ-select HTTP/1.1" 200 -
[Watcher] Screen Grab Error: '_thread._local' object has no attribute 'srcdc'
[Watcher] Capture failed: '_thread._local' object has no attribute 'srcdc'
127.0.0.1 - - [24/Jan/2026 03:04:15] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:15] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:15] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:15] "GET /augments/current HTTP/1.1" 200 -
--- Log Session Started: 2026-01-24 03:04:23 ---
[Watcher] Using Portable Tesseract: D:\ML\lol-overlay\backend\Tesseract-OCR\tesseract.exe
[Server] ✅ 빌드 데이터 로드 완료 (172 champions)
--- Starting Background Threads ---
[Server] AugmentWatcher Thread Starting (Attempt 1)...
[Server] GameFlow Monitor Started...
[Server] 🛡️ 상점 감시 스레드 시작 (좀비 모드)
[Watcher] Button template loaded: D:\ML\lol-overlay\backend\assets\augment_confirm_button.png
[Watcher] Loaded 153 valid augment names.
[Watcher] OCR Monitoring started (Button Detection Mode)...
[Server] AugmentWatcher Started Successfully.
[Watcher] Monitors detected: 3
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
127.0.0.1 - - [24/Jan/2026 03:04:27] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:27] "GET /champ-select HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:27] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:27] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:27] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:28] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:28] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:28] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:28] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:28] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:28] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:29] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:29] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:29] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:29] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:29] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:29] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:29] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:30] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:30] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:30] "GET /champion/build HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:30] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:30] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:31] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:31] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:31] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:31] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:31] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:31] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:31] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:32] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:32] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:32] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:32] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:32] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:32] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:32] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:33] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:33] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:33] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:33] "GET /augments/current HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:33] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:34] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:34] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:34] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:34] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:34] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:34] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:34] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:35] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:35] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:35] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:35] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:35] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:35] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:35] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:36] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:36] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:36] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:36] "GET /augments/current HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:36] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:37] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:37] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:37] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:37] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:37] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:37] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:37] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:38] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:38] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:38] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:38] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:38] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:39] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:39] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:39] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:39] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:39] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:39] "GET /augments/current HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:39] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:40] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:40] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:40] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:40] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:40] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:41] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:41] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:41] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:41] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:41] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:41] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:41] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:42] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:42] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:42] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:42] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:42] "GET /champ-select HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:43] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:43] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:43] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:43] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:43] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:43] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:43] "GET /champ-select HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:44] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:44] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:44] "GET /champion/build HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:44] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:44] "GET /champ-select HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:45] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:45] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:45] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:45] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:45] "GET /champion/build HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:45] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:45] "GET /champ-select HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
[Debug] Button Match: 0.511 at (307, 138) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:46] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:46] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:46] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:46] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:46] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:47] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:47] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:47] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:47] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:47] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:47] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:48] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:48] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:48] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:48] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:48] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:48] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:48] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:49] "GET /champ-select HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:49] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:49] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:49] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:49] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:50] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:50] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:50] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:50] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:50] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:50] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:50] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:51] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:51] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:51] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:51] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:51] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:51] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:52] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:52] "GET /champ-select HTTP/1.1" 200 -
[GameFlow] None -> Lobby
127.0.0.1 - - [24/Jan/2026 03:04:52] "GET /augments/current HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:52] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:52] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:53] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:53] "GET /champ-select HTTP/1.1" 200 -
[GameFlow] Lobby -> ChampSelect
[Server] 🔄 상태 초기화
127.0.0.1 - - [24/Jan/2026 03:04:53] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:53] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:53] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:53] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:53] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:54] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:54] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:54] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:54] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:54] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:54] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:55] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:55] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:55] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:55] "GET /champ-select HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
127.0.0.1 - - [24/Jan/2026 03:04:55] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:55] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:56] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:56] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:56] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:56] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:56] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:56] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:57] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:57] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (175, 50) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:57] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:57] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:57] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.511 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:57] "GET /champion/build HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:58] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:58] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:58] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:58] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:58] "GET /augments/current HTTP/1.1" 200 -
[Debug] Saved view to D:\ML\lol-overlay\backend\debug_monitor_view.png
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:58] "GET /champion/build HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:59] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:59] "GET /augments/current HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:59] "GET /champ-select HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:59] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:04:59] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:04:59] "GET /champion/build HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:05:00] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:05:00] "GET /champion/build HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:05:00] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:05:00] "GET /champ-select HTTP/1.1" 200 -
127.0.0.1 - - [24/Jan/2026 03:05:00] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:05:00] "GET /champion/build HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:05:01] "GET /augments/current HTTP/1.1" 200 -
[Debug] Button Match: 0.512 at (181, 45) (ROI: 576,648)
127.0.0.1 - - [24/Jan/2026 03:05:01] "GET /augments/current HTTP/1.1" 200 -
